name,ra,dec,diameter,mag,alias
NGC6332,258.76125,43.660278,1.6,13.6,
NGC6333,259.79916,-18.515833,12,7.8,M9
NGC6334,260.200005,-36.103333,35,,Sh2-8
NGC6335,259.8825,-30.163611,,,
NGC6336,259.06875,43.820833,0.9,13.6,
NGC6337,260.56542,-38.483056,0.85,12.3,
NGC6338,258.84417,57.411389,1.5,12.3,
NGC6339,259.277505,40.845,2.9,12.7,
NGC6340,257.59959,72.304722,3,11,
NGC6341,259.280415,43.136944,14,6.5,M92
NGC6342,260.292495,-19.586667,4.4,9.5,
NGC6343,259.317495,41.052778,1.1,13.8,
NGC6344,259.325415,42.434444,,,
NGC6345,258.849585,57.350556,0.8,14.4,
NGC6346,258.85125,57.323056,0.5,14.6,
NGC6347,259.977495,16.660556,1.2,13.7,IC1253
NGC6348,259.587915,41.648056,0.7,14.4,
NGC6349,259.77666,36.061389,0.8,14.3,
NGC6350,259.67583,41.694444,1,13.2,
NGC6351,259.79541,36.06,0.6,15.2,
NGC6352,261.37167,-48.422222,9,7.8,
NGC6353,260.30166,15.688333,,,
NGC6354,261.14166,-38.541667,,,
NGC6355,260.994165,-26.353056,4.2,8.6,
NGC6356,260.89584,-17.8125,10,8.2,
NGC6357,261.181245,-34.201389,25,,Sh2-11
NGC6358,259.720005,52.615833,0.9,14,
NGC6359,259.47084,61.780833,1.3,12.6,
NGC6360,261.110415,-29.862778,,,
NGC6361,259.670415,60.608056,2.2,13.1,
NGC6362,262.978335,-67.0475,15,8.1,
NGC6363,260.66625,41.102222,1.1,13.3,NGC6138
NGC6364,261.113745,29.391111,1.5,12.9,
NGC6365A,260.683335,62.165833,1.1,13.9,
NGC6365,260.68125,62.173333,1.1,14.2,
NGC6366,261.93459,-5.076111,13,9.5,
NGC6367,261.287085,37.760278,0.8,14.2,
NGC6368,261.797505,11.543056,3.5,12.3,
NGC6369,262.335,-23.759167,0.63,11.4,
NGC6370,260.85459,56.975,1.4,12.9,
NGC6371,261.83583,26.505,0.8,14.3,
NGC6372,261.882915,26.474722,1.7,12.9,
NGC6373,261.03333,58.995278,1.3,13.6,
NGC6374,263.675835,-32.581667,20,5.5,NGC6383
NGC6375,262.340835,16.207222,1.6,13.9,
NGC6376,261.33,58.817222,0.5,14.8,
NGC6377,261.34584,58.822778,0.7,14.9,
NGC6378,262.674165,6.281389,1.3,13.5,
NGC6379,262.64583,16.288611,1.1,12.9,
NGC6380,263.61666,-39.068611,3.6,11.5,
NGC6381,261.82041,60.013889,1.3,13,
NGC6382,261.979995,56.868889,0.9,14,
NGC6383,263.675835,-32.581667,20,5.5,NGC6374
NGC6384,263.10084,7.060833,6.2,10.4,
NGC6385,262.006245,57.521944,1.3,13.1,
NGC6386,262.21542,52.723889,1,14.2,
NGC6387,262.09959,57.545833,0.3,15.7,
NGC6388,264.07083,-44.734444,10.4,6.8,
NGC6389,263.165415,16.401944,2.8,12.1,
NGC6390,262.11708,60.094444,1.6,13.8,
NGC6391,262.20417,58.850833,0.9,14.5,
NGC6392,265.877505,-69.784444,1.3,11.6,
NGC6393,262.535415,59.531944,0.3,15.7,
NGC6394,262.588755,59.64,1.4,14.5,
NGC6395,261.62916,71.097222,2.4,12.3,
NGC6396,264.40083,-35.025833,3,8.5,
NGC6397,265.172085,-53.673056,31,5.3,
NGC6398,265.68291,-61.693889,2,12.7,
NGC6399,262.960005,59.615556,1.1,13.7,
NGC6400,265.05,-36.961667,12,8.8,
NGC6401,264.653745,-23.908333,4.8,7.4,
NGC6402,264.40041,-3.245278,11,7.6,M14
NGC6403,265.84833,-61.681944,0.5,13.5,
NGC6404,264.905415,-33.246667,6,10.6,
NGC6405,265.08333,-32.258333,33,4.2,M6
NGC6406,264.580005,18.832778,,,
NGC6407,266.240835,-60.739722,2.1,11.5,
NGC6408,264.69708,18.878333,1.6,12.7,
NGC6409,264.14709,50.766389,0.8,13.8,
NGC6410,263.83542,60.792222,,,
NGC6411,263.885835,60.813056,2,11.9,
NGC6412,262.403745,75.704722,2.5,11.8,
NGC6413,265.16958,12.623889,,,
NGC6414,262.65291,74.376667,1,14.7,
NGC6415,266.074995,-35.066667,23,,
NGC6416,266.082915,-32.361111,15,5.7,
NGC6417,265.449165,23.671667,1.4,13.4,
NGC6418,264.53916,58.715278,0.5,14.4,
NGC6419,264.02334,68.155833,1.3,14.8,
NGC6420,264.0675,68.0525,0.6,14.4,
NGC6421,266.43333,-33.687222,45,,
NGC6422,264.12417,68.058333,0.6,14.8,
NGC6423,264.22167,68.171111,0.6,14.7,
NGC6424,264.049995,69.989444,0.9,14.1,
NGC6425,266.749995,-31.53,10,7.2,
NGC6426,266.22792,3.170833,4.2,10.9,
NGC6427,265.910415,25.493889,1.6,13.3,NGC6431
NGC6428,265.96833,25.555,,,
NGC6429,266.02209,25.350833,1.8,13.1,
NGC6430,266.30916,18.138889,1.9,13.5,
NGC6431,265.910415,25.493889,1.6,13.3,NGC6427
NGC6432,266.84334,-24.887778,,,
NGC6433,265.98417,36.800556,2,13.3,
NGC6434,264.20334,72.088333,2.3,12.4,
NGC6435,265.04625,62.641944,1.1,13.9,
NGC6436,265.305,60.449722,1.4,14,
NGC6437,267.100005,-35.35,40,,
NGC6438,275.566245,-85.401667,1.6,11.7,
NGC6438A,275.637495,-85.406111,2.7,11.6,
NGC6439,267.0825,-16.478889,0.23,12.6,
NGC6440,267.219165,-20.358889,4.4,9.3,
NGC6441,267.553755,-37.050556,9.6,7.2,
NGC6442,266.713755,20.761667,1.8,12.6,
NGC6443,266.14041,48.114444,1.2,13.8,
NGC6444,267.396255,-34.819722,12,,
NGC6445,267.312915,-20.008889,0.73,11.2,
NGC6446,266.53125,35.569444,0.7,15.2,
NGC6447,266.571255,35.572222,1.6,12.8,
NGC6448,266.08542,53.540278,,,
NGC6449,265.944165,56.804167,1,13.8,
NGC6450,266.88459,18.575278,,,
NGC6451,267.668745,-30.211667,8,8.2,
NGC6452,266.993745,20.8375,0.5,14.4,
NGC6453,267.71583,-34.598056,7.6,10.2,
NGC6454,266.23542,55.704444,1,13.6,
NGC6455,267.78333,-35.337222,1,,
NGC6456,265.63209,67.592222,0.8,14.8,
NGC6457,265.719585,66.476111,1.2,14.2,
NGC6458,267.29541,20.804722,1.3,13.4,
NGC6459,266.446245,55.776944,0.8,14.7,
NGC6460,267.376245,20.764167,1.9,13.1,
NGC6461,264.98583,74.033889,0.8,15.1,
NGC6462,266.202915,61.910556,0.4,13.9,
NGC6463,265.892505,67.604167,0.6,14.1,
NGC6464,266.44833,60.8975,0.6,14.8,
NGC6465,268.23084,-25.397222,,,
NGC6466,267.03333,51.399444,0.5,14.1,
NGC6467,267.66708,17.538333,2.6,12.6,
NGC6468,267.66333,17.21,0.7,14.3,IC1268
NGC6469,268.235415,-22.311944,8,8.2,
NGC6470,266.061255,67.619167,1.3,14.2,
NGC6471_1,266.052495,67.592778,1.4,14.7,
NGC6471_2,266.07417,67.590833,0.3,15.3,
NGC6472,266.012505,67.630278,0.3,15,
NGC6473,266.725005,57.308333,,,
NGC6474,266.772915,57.301389,0.9,14.5,
NGC6475,268.45833,-34.793333,75,3.3,M7
NGC6476,268.549995,-29.12,20,,
NGC6477,266.123745,67.610833,0.4,15.3,
NGC6478,267.159585,51.156667,0.9,13.4,
NGC6479,267.09042,54.149722,1,13.7,
NGC6480,268.60833,-30.451667,17,,
NGC6481,268.20417,4.167222,,,
NGC6482,267.95292,23.072778,2.1,11.5,
NGC6483,269.87709,-63.668611,1.6,11.9,
NGC6484,267.945,24.483056,1.9,12.3,
NGC6485,267.970005,31.461944,1.5,12.9,
NGC6486,268.14666,29.818611,0.8,14.3,
NGC6487,268.17375,29.838611,1.8,11.9,
NGC6488,267.33666,62.223333,0.7,14.5,
NGC6489,267.50541,60.0925,0.4,15.3,
NGC6490,268.62666,18.376389,1,13.5,
NGC6491,267.5025,61.531944,1.2,13.6,NGC6493A
NGC6492,270.70125,-66.430556,2.5,11.5,
NGC6493,267.593745,61.559444,1.1,14.4,
NGC6493A,267.5025,61.531944,1.2,13.6,NGC6491
NGC6494,269.233335,-19.011667,25,5.5,M23
NGC6495,268.711245,18.3275,2,12.2,
NGC6496,269.758335,-44.264444,5.6,8.6,
NGC6497,267.82416,59.471111,1.4,13.5,NGC6498
NGC6498,267.82416,59.471111,1.4,13.5,NGC6497
NGC6499,268.83333,18.359444,,,
NGC6500,268.99875,18.338889,2.2,12.2,
NGC6501,269.015415,18.373611,1.8,12,
NGC6502,271.05834,-65.409722,1.3,12.5,
NGC6503,267.36459,70.143611,7,10.2,
NGC6504,269.023335,33.208611,2.2,12.6,
NGC6505,267.78042,65.531389,1.1,14.4,
NGC6506,269.972505,-24.685278,,,
NGC6507,269.95833,-17.45,7,,
NGC6508,267.44292,72.021667,1.3,12.8,
NGC6509,269.855415,6.287222,1.6,12.5,
NGC6510,268.663335,60.817222,1,13.7,NGC6511
NGC6511,268.663335,60.817222,1,13.7,NGC6510
NGC6512,268.70916,62.645556,0.5,13.9,
NGC6513,269.892915,24.8875,1.2,13.3,
NGC6514,270.675,-22.971667,20,,M20
NGC6515,269.35542,50.7275,1.6,13,
NGC6516,268.81917,62.669444,0.5,14.8,
NGC6517,270.46083,-8.958333,4,10.1,
NGC6518,269.93166,28.867222,0.4,13.9,
NGC6519,270.833745,-29.803889,,,
NGC6520,270.85416,-27.891111,5,7.6,
NGC6521,268.951245,62.611667,1.6,12.9,
NGC6521A,269.145,62.616944,0.7,15,
NGC6522,270.89208,-30.033333,9.4,9.9,
NGC6523,270.925005,-24.38,45,,M8/NGC6533
NGC6524,269.81166,45.888056,1.4,12.8,
NGC6525,270.525,11.025278,4,,
NGC6526,271.024995,-24.441667,6,,
NGC6527,270.4425,19.729167,1.4,13.4,
NGC6528,271.20666,-30.055278,5,9.6,
NGC6529,271.370835,-36.296667,,,
NGC6530,271.125,-24.358333,15,4.6,
NGC6531,271.055415,-22.5,16,5.9,M21
NGC6532,269.807505,56.231944,1.8,13.9,
NGC6533,270.925005,-24.38,45,,M8/NGC6526
NGC6534,268.718745,64.401944,0.7,14.7,
NGC6535,270.961245,-0.296389,3.4,9.3,
NGC6536,269.31792,64.937778,1.2,13.4,
NGC6537,271.30416,-19.842222,0.17,11.6,
NGC6538,268.57125,73.424167,1,13.3,
NGC6539,271.2075,-7.585278,7.9,8.9,
NGC6540,271.535835,-27.764722,1.5,9.3,
NGC6541,272.00916,-43.711111,15,6.3,
NGC6542,269.912505,61.358889,1.3,13.3,
NGC6543,269.63916,66.633611,0.33,8.1,
NGC6544,271.835835,-24.996944,9.2,7.5,
NGC6545,273.062085,-63.775833,1.1,13.2,
NGC6546,271.84167,-23.296667,15,8,
NGC6547,271.291665,25.232778,1.3,13.6,
NGC6548,271.49667,18.587222,2.9,11.7,
NGC6549,271.45584,18.537778,1.4,13.8,NGC6550
NGC6550,271.45584,18.537778,1.4,13.8,NGC6549
NGC6551,272.25,-29.55,,,
NGC6552,270.02916,66.615278,1,13.7,
NGC6553,272.314995,-25.907222,9.2,8.3,
NGC6554,272.345835,-18.378333,20,,
NGC6555,271.95417,17.604722,2.1,12.4,
NGC6556,272.48334,-27.524167,,,
NGC6557,275.352915,-76.582778,1.6,12.9,
NGC6558,272.57667,-31.763056,4.2,8.6,
NGC6559,272.49,-24.109722,8,,Sh2-29
NGC6560,271.307505,46.881667,1.2,13.6,
NGC6561,272.637495,-16.746667,10,,
NGC6562,271.25334,56.263611,0.7,13.9,
NGC6563,273.01083,-33.867778,0.8,11,
NGC6564,272.259585,17.394444,,,
NGC6565,272.968755,-28.178056,0.23,11.6,
NGC6566,271.752915,52.260556,0.6,14.5,
NGC6567,273.43791,-19.075556,0.2,11,
NGC6568,273.18333,-21.583333,12,8.6,
NGC6569,273.41208,-31.825833,6.4,8.4,
NGC6570,272.780415,14.092778,1.9,12.7,
NGC6571,272.705415,21.239167,0.4,14.4,
NGC6572,273.02667,6.854167,0.25,8.1,
NGC6573,273.42291,-22.118889,6,,
NGC6574,272.96334,14.981667,1.5,12,NGC6610
NGC6575,272.739585,31.116111,1.8,12.7,
NGC6576,272.949585,21.428889,0.6,14.7,
NGC6577,273.00459,21.463889,1.5,12.6,
NGC6578,274.06875,-20.45,0.18,12.9,
NGC6579,273.132495,21.420556,0.4,13.8,
NGC6580,273.140415,21.425833,1.3,13.3,
NGC6581,273.076245,25.662778,0.4,14.3,IC1280
NGC6582_1,272.757495,49.911389,0.6,13.9,
NGC6582_2,272.77167,49.909167,0.8,14.4,
NGC6583,273.95334,-22.1375,5,10,
NGC6584,274.65708,-52.214444,6.6,7.9,
NGC6585,273.091245,39.633333,1.9,12.9,
NGC6586,273.409995,21.090833,0.9,13.7,
NGC6587,273.46167,18.825833,1.3,12.9,
NGC6588,275.3625,-63.806667,,,
NGC6589,274.21542,-19.778056,5,,IC4690
NGC6590,274.270005,-19.866111,11,,NGC6595/IC4700
NGC6591,273.515415,21.063611,0.3,15.5,
NGC6592,272.46084,61.4225,0.5,14.4,
NGC6593,273.514995,22.284722,0.8,14.3,
NGC6594,272.52333,61.133611,1,14.5,
NGC6595,274.270005,-19.866111,11,,NGC6590/IC4700
NGC6596,274.3875,-16.65,10,,
NGC6597,272.80584,61.181111,0.8,14.8,
NGC6598,272.23209,69.068611,1.5,13.3,
NGC6599,273.928755,24.913056,1.3,12.6,NGC6600
NGC6600,273.928755,24.913056,1.3,12.6,NGC6599
NGC6601,272.934165,61.453056,0.5,14.7,
NGC6602,274.142505,25.043611,1,13.8,
NGC6603,274.600005,-18.406667,4,11.1,
NGC6604,274.525005,-12.216667,6,6.5,
NGC6605,274.099995,-15,29,6,
NGC6606,273.67209,43.268611,0.9,13.9,
NGC6607,273.062085,61.333333,0.5,15.3,
NGC6608,273.121665,61.298611,1,15.1,
NGC6609,273.139995,61.332222,0.7,14.5,
NGC6610,272.96334,14.981667,1.5,12,NGC6574
NGC6611,274.6875,-13.798333,8,6,M16
NGC6612,274.04541,36.079167,0.7,14.2,
NGC6613,274.99167,-17.101667,7,6.9,M18
NGC6614,276.28041,-63.248333,1.4,12.5,
NGC6615,274.63917,13.265278,1.3,13.1,
NGC6616,274.42083,22.237778,1.4,13.8,
NGC6617,273.512085,61.319444,1.1,14.6,
NGC6618,275.195835,-16.171667,20,,M17/Sh2-45
NGC6619,274.731255,23.655278,1.2,13,
NGC6620,275.72583,-26.821111,0.13,12.7,
NGC6621,273.23166,68.363056,2.1,13.6,
NGC6622,273.249585,68.354167,0.9,15,
NGC6623_1,274.928745,23.709444,1.3,13,
NGC6623_2,274.92792,23.701944,0.3,14.5,
NGC6624,275.918745,-30.360556,8.8,7.6,
NGC6625,275.803335,-12.013056,39,9,
NGC6626,276.137085,-24.869444,13.8,6.9,M28
NGC6627,275.66208,15.698333,1.3,13.3,
NGC6628,275.59041,23.4775,1.9,12.9,
NGC6629,276.42666,-23.202222,0.27,11.3,
NGC6630,278.143755,-63.291944,0.8,13.9,
NGC6631,276.789585,-12.026389,7,11.7,
NGC6632,276.26292,27.535833,3,12.1,
NGC6633,276.81291,6.508333,20,4.6,
NGC6634,277.48041,-33.511111,,,
NGC6635,276.90417,14.818611,1,13.4,
NGC6636_1,275.510835,66.6175,2.1,13.7,
NGC6636_2,275.52042,66.6225,0.3,15.2,
NGC6637,277.846665,-32.3475,7.1,8.3,M69
NGC6638,277.734165,-25.495833,7.3,9.2,
NGC6639,277.74084,-13.170556,5,,
NGC6640,277.033755,34.3025,1.1,13.5,
NGC6641,277.238745,22.903333,0.9,13.4,
NGC6642,277.97625,-23.475833,5.8,8.9,
NGC6643,274.939995,74.568333,3.7,11.1,
NGC6644,278.14458,-25.128333,0.2,10.7,
NGC6645,278.157495,-16.883889,15,8.5,
NGC6646,277.411245,39.865,1.6,12.6,
NGC6647,278.20416,-17.228333,,,
NGC6648,276.40584,64.975833,,,
NGC6649,278.367915,-10.402222,6,8.9,
NGC6650,276.366255,68.006389,0.4,13.9,
NGC6651,276.08208,71.602222,1.6,13.1,
NGC6652,278.94042,-32.989722,6,8.5,
NGC6653,281.16084,-73.263056,1.7,12.2,
NGC6654,276.031665,73.182778,2.6,12,
NGC6654A,279.85542,73.580833,2.7,12.9,
NGC6655,278.62833,-5.921111,,,
NGC6656,279.10083,-23.902778,32,5.2,M22
NGC6657,278.256255,34.060833,1,13.5,
NGC6658,278.48208,22.888056,1.6,12.9,
NGC6659,278.500005,23.595,7,,
NGC6660,278.652915,22.909167,1.8,12.1,NGC6661
NGC6661,278.652915,22.909167,1.8,12.1,NGC6660
NGC6662,278.54667,32.064722,1.6,13.7,
NGC6663,278.390415,40.049167,1,13.9,
NGC6664,279.1275,-8.1875,12,7.8,
NGC6665,278.625,30.720833,1.1,13.9,
NGC6666,278.683335,33.588333,,,
NGC6667,277.66542,67.986667,2.4,12.7,NGC6668/NGC6678
NGC6668,277.66542,67.986667,2.4,12.7,NGC6667/NGC6678
NGC6669,279.312495,22.196389,,,
NGC6670,278.38917,59.887778,1.1,14.3,
NGC6670A,278.406255,59.889722,0.5,14.3,
NGC6671,279.35916,26.4175,1.5,12.8,
NGC6672,279.06042,42.946944,,,
NGC6673,281.27625,-62.296944,2.2,11.6,
NGC6674,279.64125,25.374444,4.2,12.2,
NGC6675,279.35916,40.057778,1.8,12.5,
NGC6676,278.290005,66.96,1.6,14.4,
NGC6677,278.37666,67.136944,0.4,13.1,IC4763
NGC6678,277.66542,67.986667,2.4,12.7,NGC6667/NGC6668
NGC6679,278.398755,67.11,0.9,13.3,
NGC6680,279.93333,22.316389,0.7,14.6,
NGC6681,280.80291,-32.291389,8,7.8,M70
NGC6682,279.90417,-4.813333,47,,
NGC6683,280.55292,-6.2125,3,9.4,
NGC6684,282.23916,-65.172778,4.6,10.4,
NGC6684A,283.09833,-64.831389,3,12.6,
NGC6685,279.99417,39.982222,1.1,13.4,
NGC6686,280.028745,40.138056,0.9,14.7,
NGC6687,279.34167,59.643056,1.3,14,
NGC6688,280.16625,36.289444,1.6,12.6,
NGC6689,278.70792,70.524167,4,12.5,NGC6690
NGC6690,278.70792,70.524167,4,12.5,NGC6689
NGC6691,279.799995,55.641667,1.6,12.9,
NGC6692,280.422915,34.844167,1,13.2,
NGC6693,280.38333,36.915,,,
NGC6694,281.312505,-9.385,8,8,M26
NGC6695,280.678335,40.367222,1.1,13.5,
NGC6696,280.02084,59.333333,0.8,15.1,
NGC6697,281.312085,25.512778,1.2,12.7,
NGC6698,282.04167,-25.895833,15,,
NGC6699,283.00791,-57.320556,1.5,12,
NGC6700,281.517915,32.279444,1.4,13.1,
NGC6701,280.802505,60.653056,1.5,12.1,
NGC6702,281.740005,45.706111,1.9,12.2,
NGC6703,281.828745,45.550833,2.7,11.3,
NGC6704,282.69084,-5.205,6,9.2,
NGC6705,282.770835,-6.27,11,5.8,M11
NGC6706,284.2125,-63.166389,1.5,12.9,
NGC6707,283.84125,-53.819167,2.1,12.6,
NGC6708,283.89834,-53.723333,1.2,12,
NGC6709,282.874995,10.333333,15,6.7,
NGC6710,282.64167,26.838611,1.7,13.1,
NGC6711,282.253755,47.6575,1.1,12.9,
NGC6712,283.26792,-8.705556,9.8,8.1,
NGC6713,282.684165,33.960278,0.4,13.7,
NGC6714,281.454165,66.725,,,
NGC6715,283.763745,-30.477778,12,7.7,M54
NGC6716,283.64166,-19.908333,10,7.5,
NGC6717,283.775835,-22.700278,5.4,8.4,
NGC6718,285.37041,-66.110278,1.4,13.2,
NGC6719,285.78042,-68.587778,1.7,12.8,
NGC6720,283.396245,33.029722,3,8.8,M57
NGC6721,285.212085,-57.759444,1.6,12,
NGC6722,285.917085,-64.895,2.9,12.5,
NGC6723,284.88834,-36.631111,13,6.8,
NGC6724,284.191665,10.428333,,,
NGC6725,285.484995,-53.864167,2.2,11.3,
NGC6726,285.41334,-36.891389,9,,
NGC6727,285.425835,-36.876389,80,,
NGC6728,285.058335,-8.957222,,,
NGC6729,285.48042,-36.957778,25,,
NGC6730,286.89,-68.912222,1.8,11.2,
NGC6731,284.30625,43.077222,,,
NGC6732_1,284.10042,52.3775,1.2,13.8,
NGC6732_2,284.109165,52.377222,0.1,15,
NGC6733,286.54458,-62.196667,1.8,12.3,
NGC6734,286.810005,-65.460833,1.3,12.7,
NGC6735,285.188745,-0.455833,8,,
NGC6736,286.87209,-65.428611,1.1,13.3,
NGC6737,285.541665,-18.546667,,,
NGC6738,285.33333,11.615,15,8.3,
NGC6739,286.95291,-61.3675,2.4,12.2,
NGC6740,285.21042,28.771111,0.9,13.9,
NGC6741,285.654165,-0.448889,0.13,11.5,
NGC6742,284.832495,48.466389,0.55,13.4,
NGC6743,285.361245,29.287222,8,,
NGC6744,287.44209,-63.856667,20.1,8.5,
NGC6744A,287.18208,-63.73,1.8,14.5,
NGC6745_1,285.42333,40.745833,1.3,13.9,
NGC6745_2,285.42459,40.759167,0.4,12.5,
NGC6746,287.592915,-61.968333,1.4,12.6,
NGC6747,283.839585,72.772222,0.5,14.1,
NGC6748,286.48125,-5.991667,0.43,11.9,NGC6751
NGC6749,286.313745,1.901389,4,12.4,
NGC6750,285.15,59.167222,1,13.1,
NGC6751,286.48125,-5.991667,0.43,11.9,NGC6748
NGC6752,287.71584,-59.981389,29,5.3,
NGC6753,287.848755,-57.048889,2.4,11.1,
NGC6754,287.85417,-50.641944,1.8,12.1,
NGC6754A,287.18334,-51.046389,1.7,13.5,
NGC6755,286.95417,4.266667,15,7.5,
NGC6756,287.177085,4.705833,4,10.6,
NGC6757,286.27542,55.7175,1.4,13,
NGC6758,288.46875,-56.309444,2.3,11.6,
NGC6759,286.737495,50.348333,1,14.3,
NGC6760,287.80041,1.031111,9.6,9,
NGC6761,288.76959,-50.656944,1.6,13.4,
NGC6762,286.404165,63.934167,1.5,13.4,NGC6763
NGC6763,286.404165,63.934167,1.5,13.4,NGC6762
NGC6764,287.06916,50.933056,2.2,11.9,
NGC6765,287.777085,30.546389,0.67,12.9,
NGC6766,302.59875,46.461667,0.25,10.9,NGC6884
NGC6767,287.89167,37.726111,,,
NGC6768_1,289.13625,-40.208611,1.2,12.2,
NGC6768_2,289.123755,-40.222778,0.6,12.9,
NGC6769,289.594995,-60.500833,2.2,11.8,
NGC6770,289.65417,-60.496111,2.2,11.9,
NGC6771,289.66416,-60.546389,2.3,12.5,
NGC6772,288.65166,-2.706111,1.43,12.7,
NGC6773,288.78333,4.856667,,,
NGC6774,289.075005,-16.325,20,,
NGC6775,289.174995,-0.932778,13,,
NGC6776,291.32958,-63.86,1.6,12.1,
NGC6776A,291.27417,-63.682778,1.4,14.1,
NGC6777,291.63333,-71.464444,,,
NGC6778,289.603755,-1.595833,0.62,12.3,NGC6785
NGC6779,289.14792,30.185278,8.8,8.4,M56
NGC6780,290.71167,-55.775833,1.9,12.6,
NGC6781,289.617915,6.540278,1.9,11.4,
NGC6782,290.991255,-59.922222,2.4,11,
NGC6783,289.197915,46.018056,0.6,14.4,
NGC6784A,291.63,-65.626667,0.9,13.8,
NGC6784B,291.64875,-65.6175,0.9,13.7,
NGC6785,289.603755,-1.595833,0.62,12.3,NGC6778
NGC6786,287.724165,73.410833,1.1,12.9,
NGC6787,289.043745,60.4175,1.2,13.9,
NGC6788,291.707085,-54.950556,2.9,11.9,
NGC6789,289.17375,63.971944,1.3,13.2,
NGC6790,290.7375,1.513611,0.17,10.5,
NGC6791,290.21958,37.774167,10,9.5,
NGC6792,290.23875,43.132222,2.2,12.1,
NGC6793,290.802495,22.1575,7,,
NGC6794,292.01583,-38.918611,1.7,12.9,
NGC6795,291.580005,3.512778,,,
NGC6796,290.379165,61.145,1.9,12.6,
NGC6797,292.2525,-25.666389,,,
NGC6798,291.012915,53.624167,1.6,13.2,IC1300
NGC6799,293.06958,-55.907778,1.6,12.4,
NGC6800,291.75,25.091667,5,,
NGC6801,291.89958,54.3725,1.3,13.9,
NGC6802,292.65,20.261667,5,8.8,
NGC6803,292.81791,10.057222,0.17,11.4,
NGC6804,292.8975,9.225833,1.1,12,
NGC6805,294.19083,-37.553889,1.1,12.8,
NGC6806,294.27,-42.295833,1.2,13.2,
NGC6807,293.63958,5.684444,0.13,12,
NGC6808,295.97667,-70.632222,1.6,11.8,
NGC6809,294.9975,-30.961667,19,6.3,M55
NGC6810,295.89291,-58.656111,1.2,11.4,
NGC6811,294.289995,46.375556,15,6.8,
NGC6812,296.349585,-55.346944,1.1,12.5,
NGC6813,295.099995,27.309444,3,,
NGC6814,295.66875,-10.324444,3,11.2,
NGC6815,295.183335,26.758889,,,
NGC6816,296.01,-28.400833,1.2,12.9,
NGC6817_1,294.34791,62.383889,0.7,14.9,
NGC6817_2,294.33792,62.383333,0.2,15.3,
NGC6818,295.99083,-14.1525,0.77,9.3,
NGC6819,295.324995,40.183333,5,7.3,
NGC6820,295.61667,23.0875,0.5,,
NGC6821,296.10084,-6.834444,1.3,13.1,
NGC6822,296.23584,-14.806389,15.4,8.7,IC4895
NGC6823,295.79166,23.3,7,7.1,
NGC6824,295.918755,56.108889,1.9,12.2,
NGC6825,295.47708,64.073333,0.5,14.4,
NGC6826,296.20083,50.525556,0.6,8.8,
NGC6827,297.22167,21.216111,2,,
NGC6828,297.57084,7.903889,,,
NGC6829,296.781255,59.907222,1.6,14.1,
NGC6830,297.75,23.1,6,7.9,
NGC6831,296.98833,59.893056,1.4,13.3,
NGC6832,297.06459,59.422778,12,,
NGC6833,297.444165,48.961667,0.18,12.1,
NGC6834,298.052085,29.408056,6,7.8,
NGC6835,298.636665,-12.5675,2.4,12.5,
NGC6836,298.66791,-12.688333,1.7,12.9,
NGC6837,298.28334,11.698333,3,12,
NGC6838,298.442085,18.778889,7.2,8.4,M71
NGC6839,298.637505,17.938889,4,,
NGC6840,298.820835,12.121667,10,,
NGC6841,299.454585,-31.810833,1.5,12.7,
NGC6842,298.75959,29.289722,0.95,13.1,Sh2-95
NGC6843,299.025,12.164444,4,,
NGC6844,300.70833,-65.228889,1.4,12.7,
NGC6845,300.241665,-47.07,2.3,13,NGC6845A
NGC6845A,300.241665,-47.07,2.3,13,NGC6845
NGC6845B,300.271245,-47.059444,1.1,13.9,
NGC6845C,300.23667,-47.084167,0.6,15.4,
NGC6845D,300.223755,-47.094722,0.7,14.8,
NGC6846,299.117085,32.348611,0.8,14.2,
NGC6847,299.14041,29.224167,,,
NGC6848,300.695415,-56.090278,2.4,12.1,
NGC6849,301.564995,-40.198333,1.9,12.1,
NGC6850,300.87417,-54.845278,2.1,12.5,
NGC6851,300.89292,-48.284444,2,11.8,
NGC6851A,301.453755,-47.976944,1.3,14.1,
NGC6851B,301.416255,-47.979167,1.1,15.3,
NGC6852,300.163335,1.728611,0.47,12.6,
NGC6853,299.901255,22.721667,6.7,7.4,M27
NGC6854,301.41084,-54.375,2,12.2,
NGC6855,301.70709,-56.389722,1.5,12.9,
NGC6856,299.821245,56.131389,3,,
NGC6857,300.45,33.525,0.63,,Sh2-100
NGC6858,300.75,11.26,5,,
NGC6859,300.95625,0.444444,,,
NGC6860,302.196255,-61.099722,1.3,12.6,
NGC6861,301.83084,-48.369444,3,11.1,IC4949
NGC6861A,301.453755,-47.976944,1.3,14.1,
NGC6861B,301.52292,-48.474444,1.2,14.1,
NGC6861C,301.67208,-48.649167,1.2,14.1,
NGC6861D,302.08041,-48.211944,2.1,12.4,
NGC6861E,302.75583,-48.690556,1.4,14.3,
NGC6861F,302.798745,-48.275556,1.6,14.7,
NGC6862,302.22708,-56.391667,1.6,12.7,
NGC6863,301.280415,-3.553611,,,
NGC6864,301.519995,-21.920833,6.8,8.6,M75
NGC6865,301.485,-9.040556,0.8,15,
NGC6866,300.97959,44.159167,7,7.6,
NGC6867,302.625,-54.784167,2,13.1,
NGC6868,302.475,-48.38,3.6,10.7,
