name,ra,dec,diameter,mag,alias
IC600,154.29459,-3.497222,2.4,12.4,
IC601,154.56375,7.039167,0.7,14.1,
IC602,154.58166,7.049167,0.8,13.2,
IC603,154.854165,-5.656111,1.3,13.6,
IC604,155.93625,57.026667,1.3,13.1,NGC3220
IC605,155.600415,1.198889,0.6,13.9,
IC606,155.885835,10.959722,0.5,14.5,NGC3217
IC607,156.035415,16.741667,1.3,13.2,
IC608,156.087495,-6.039444,0.8,13.9,
IC609,156.3975,-2.214167,1.5,13.3,
IC610,156.61833,20.226944,1.8,13.9,IC611
IC611,156.61833,20.226944,1.8,13.9,IC610
IC612,156.774165,11.054722,0.6,14.6,
IC613,156.782085,11.011389,0.8,14.4,
IC614,156.71583,-3.464722,0.8,14.3,
IC615,156.841245,11.080556,1.1,14.1,
IC616_1,158.1975,15.860556,1,13.5,
IC616_2,158.19666,15.845278,0.2,16,
IC617,158.1825,-12.636667,0.7,14.7,NGC3280A/NGC3295A
IC618,158.188755,-12.716667,0.7,13.9,NGC3296
IC619,158.458335,12.878333,1,13.9,
IC620,158.38917,11.870833,0.6,14.4,
IC621,158.337495,2.616667,0.4,14.2,
IC622,158.6775,11.196944,2.9,13.4,NGC3279
IC623,158.837505,3.558333,1,14.2,
IC624,159.06375,-8.334167,2.7,13.2,
IC625,160.65792,-23.935,2.3,13,
IC626,159.238335,-7.023889,1.2,13.9,
IC627,159.332505,-3.357222,0.6,14.2,
IC628,159.40083,5.603333,0.9,13.7,
IC629,159.25959,-27.565556,3.3,11.9,NGC3312
IC630,159.64125,-7.170556,2.1,12,
IC631,159.745005,-7.051667,0.5,15.2,
IC632,159.79917,-0.409722,0.9,13.8,
IC633,159.85041,-0.388611,0.6,14.3,
IC634,160.228335,5.991944,1.2,14.2,
IC635,160.438755,15.643333,1.6,14,
IC636,160.460835,4.330833,0.9,14.2,
IC637,160.591245,15.360278,1,14.2,
IC638,160.95,15.895556,0.6,14.6,
IC639,161.46666,16.929444,1.1,14,
IC640,161.70834,34.766667,,,
IC641,161.95542,34.6725,,,
IC642,162.03291,18.188611,1.3,12.6,
IC643,162.36291,12.201111,0.6,14.3,
IC644,162.880005,55.391111,1,13.6,NGC3398
IC645,162.538335,-6.043056,0.5,14.7,
IC646,162.89625,55.466389,0.9,14.6,
IC647,162.643335,-12.853889,0.3,15,
IC648_1,162.75084,12.287778,0.8,14,
IC648_2,162.75291,12.29,0.8,13.7,
IC649_1,162.71667,1.165278,0.7,14.4,
IC649_2,162.71709,1.161944,0.3,14.7,
IC650,162.668745,-13.441667,0.8,14.7,
IC651,162.7425,-2.150278,0.8,13,
IC652,162.739995,-12.447778,1.8,13.7,NGC3421
IC653,163.02792,-0.561111,1.9,12.8,
IC654,163.459995,-11.725556,1.2,14.1,
IC655,163.592085,-0.365556,1,14.5,
IC656,163.786665,17.611667,0.2,15,
IC657,164.472915,-4.904167,1.2,14.7,
IC658,164.567505,8.242222,0.7,13.4,
IC659,164.51583,-6.26,1.4,14.3,
IC660,164.61084,1.383333,0.9,14.4,
IC661,164.71416,1.651111,0.6,14.7,
IC662,164.83542,1.599444,0.9,14.3,
IC663,165.155415,10.437222,0.8,14.4,
IC664,165.189165,10.553056,1.3,13.1,
IC665,165.12459,-13.866111,0.8,14.5,
IC666,165.31167,10.480833,0.5,14.2,
IC667,166.652085,15.089167,0.3,14.2,
IC668,166.66416,15.041111,0.7,14.6,
IC669,166.81875,6.303056,1.2,13.1,
IC670,166.869585,6.714444,1,13.3,
IC671,166.88166,0.783333,1.3,13.4,
IC672,167.01333,-12.484167,0.5,14.6,
IC673,167.355,-0.097778,1.7,13.4,
IC674,167.776665,43.633056,1.7,13.4,
IC675,167.739165,3.594722,,,
IC676,168.16542,9.056111,2.1,11.8,
IC677,168.485835,12.301667,1.5,12.9,
IC678,168.526245,6.577778,0.7,13.9,
IC679,169.15209,-13.971389,0.9,14.8,
IC680,169.4775,-1.946667,0.7,14,
IC681,169.632915,-12.140278,0.9,14.1,
IC682,170.56167,20.208611,1.4,13.7,NGC3649
IC683,170.38209,2.752222,0.8,14,
IC684,170.387085,2.810278,1.5,13.7,NGC3644
IC685,170.52708,17.754167,0.4,15.2,
IC686,170.77125,5.644167,0.4,14.5,
IC687,171.07209,47.848056,0.8,14.3,
IC688,170.91666,-9.795833,0.7,14.5,
IC689,170.90958,-13.830833,1.6,13.1,NGC3661
IC690,171.08541,-8.341389,0.9,14.6,
IC691,171.68334,59.155556,0.6,13.9,
IC692,171.47292,9.9875,0.7,13.6,
IC693,171.702495,-5.004444,0.7,14.8,
IC694,172.11333,58.578611,0.3,15,
IC695,171.99291,-11.715278,0.8,14.9,
IC696,172.16625,9.099167,1,13.6,
IC697,172.14333,-1.628889,0.4,14.3,
IC698,172.264995,9.1125,1,13.4,
IC699,172.277085,8.989167,1.2,13.9,
IC700,172.31334,20.582778,1,13.1,
IC701,172.752495,20.469722,0.6,14.7,
IC702,172.727505,-4.922222,0.6,15.2,
IC703,172.975005,-11.6,,,
IC704,172.999995,-11.55,,,
IC705,173.23458,50.242222,0.8,14.5,
IC706,173.3025,-13.338056,1.3,13.9,
IC707,173.435835,21.38,0.5,13.8,
IC708,173.496255,49.062222,1.4,13,
IC709,173.56041,49.043611,0.6,13.9,
IC710,173.61375,25.876111,0.4,14.9,
IC711,173.693745,48.956111,0.5,14.1,
IC712,173.70459,49.077778,1.1,13.8,
IC713,173.683755,16.846111,,,
IC714,174.125835,-9.847222,1.1,11.8,NGC3763
IC715_1,174.226245,-8.375556,0.7,15,
IC715_2,174.22833,-8.378889,0.4,15,
IC716,174.763755,-0.205556,1.6,14,
IC717,174.71166,-10.584167,1.9,13.8,NGC3779
IC718,174.969585,8.874444,1.2,13.9,
IC719,175.07709,9.009722,1.3,13.1,
IC720,175.59291,8.767222,1.1,13.9,
IC721,175.62,-8.340278,1.3,14.4,
IC722,175.682085,8.974444,1.1,13.6,
IC723,175.73958,-8.331944,0.7,14.1,
IC724,175.89417,8.9425,2.3,12.5,
IC725,175.872495,-1.668333,0.5,13.9,
IC726,175.93959,33.392778,0.3,16,
IC727,176.11959,10.783333,1.6,14.1,
IC728,176.210415,-1.601389,1.3,13.6,
IC729,176.326245,33.335833,0.8,14.5,
IC730,176.39667,3.232222,0.8,13.7,NGC3849
IC731,176.32542,49.570278,0.5,15.1,
IC732_1,176.498745,20.438889,0.5,14.2,
IC732_2,176.4975,20.447778,0.4,14.9,
IC733,176.494995,-8.155833,0.7,14.9,
IC734_1,176.51583,-8.270833,1,14.3,
IC734_2,176.51625,-8.265278,0.4,14.8,
IC735,177.05334,13.208889,1.4,14.1,
IC736,177.08334,12.717222,0.5,14.7,
IC737,177.114585,12.727222,0.6,13.8,
IC738,177.22791,-4.681944,0.8,14,
IC739,177.88041,23.862778,1.1,13.8,
IC740,177.66,55.353889,2.6,12.6,NGC3913
IC741,177.632505,-4.836389,0.8,13.9,
IC742,177.759165,20.799722,1.2,13.9,
IC743,178.34292,-13.264722,1.2,14.5,
IC744,178.51959,23.192778,1,14.9,
IC745,178.550835,0.136944,0.7,13.2,
IC746,178.896255,25.888889,1.1,13.9,
IC747,179.269995,-8.291667,0.6,14.4,
IC748,179.360835,7.461389,0.6,14.4,
IC749,179.641245,42.733333,2.3,12.4,
IC750,179.716665,42.722778,2.6,11.9,
IC751,179.71833,42.57,1.2,14.3,
IC752,179.8125,42.566944,0.6,14.4,
IC753,179.803335,-0.523611,0.4,13.6,
IC754,179.847915,-1.654444,1.1,13.1,
IC755,180.293745,14.104167,2.4,13.2,NGC4019
IC756,180.740835,4.845,1.8,13.6,
IC757,181.00959,52.590556,2.5,12.4,NGC4068
IC758,181.04958,62.505556,1.9,13.3,
IC759,181.288755,20.26,,,NGC4057?
IC760,181.47291,-29.292778,1.7,12.5,
IC761,181.47333,-12.672778,0.7,14.8,
IC762,182.049585,25.756389,0.7,14.3,
IC763,182.06334,25.811944,0.9,14.5,
IC764,182.55834,-29.736944,4.8,12.2,
IC765,182.63667,16.132778,,,
IC766,182.72334,-12.654722,1.3,14,
IC767,182.761665,12.104167,0.7,13.8,
IC768,182.94792,12.143056,1.4,13.7,
IC769,183.13416,12.123333,2.5,12.6,
IC770,183.25959,-4.552778,0.4,14.8,
IC771,183.804585,13.184444,0.6,13.9,
IC772,183.815835,23.958889,0.9,14.7,IC3067
IC773,184.53333,6.139444,0.8,13.5,
IC774,184.71333,-6.765833,0.5,14.7,
IC775,184.722915,12.913056,1.2,13.3,
IC776,184.76208,8.856944,1.8,13.7,
IC777,184.84833,28.309444,1.2,13.5,
IC778,183.590835,56.011667,1,13.6,NGC4198
IC779,184.911255,29.882778,0.9,13.8,
IC780,184.993335,25.771944,1.1,12.9,
IC781,185.01417,14.961389,1.1,13.3,
IC782,185.40375,5.766389,1.1,13.8,
IC783,185.41167,15.744722,1.2,13.8,
IC783A,185.581665,15.733333,0.5,14.5,
IC784,185.625,-4.652778,1.9,13.1,
IC785,185.758335,-13.223056,0.9,14,
IC786,185.795415,-13.204167,1,13.4,
IC787,186.355005,16.123611,1.1,14.2,
IC788,186.52959,16.181111,1.6,12,NGC4405
IC789,186.58542,7.460278,1,13.9,
IC790,186.647505,9.035833,0.6,14.6,NGC4410C
IC791,186.747495,22.64,1.1,13.1,
IC792,186.78666,16.325,1.6,14,
IC793,187.067085,9.436667,2.6,12.8,NGC4445
IC794,187.03542,12.093889,1.3,13.1,
IC795,187.130415,23.305278,0.5,14.5,
IC796,187.359585,16.404722,1.3,13.1,
IC797,187.978335,15.123611,1.3,13.3,
IC798,188.138745,15.415833,0.4,14.5,
IC799,188.457915,-7.374722,1.1,14,NGC4520
IC800,188.48625,15.354444,1.6,13.4,
IC801,188.43666,52.254722,1.2,13.7,
IC802,188.9925,74.300833,,,
IC803,189.902505,16.588889,0.8,15.1,
IC804,190.31583,-5.009167,1,13.6,
IC805,190.355835,13.729722,1.2,14.3,NGC4611
IC806,190.534995,-17.349722,0.7,14.4,
IC807,190.55166,-17.403611,0.7,13.3,
IC808,190.478745,19.9325,,,
IC809,190.536255,11.754167,1,13.2,IC3672
IC810,190.53666,12.596667,1.6,13.4,
IC811,191.195835,-10.198056,1.1,13.5,NGC4663
IC812,191.21208,-4.434444,0.8,13.6,
IC813,191.29917,23.035833,0.9,13.6,
IC814,191.39208,-8.091667,0.7,15,
IC815,191.59416,11.876667,0.5,13.9,
IC816,191.6925,9.851111,0.9,14,
IC817,191.736255,9.857778,0.6,13.9,IC3764
IC818,191.685,29.735278,0.9,14.6,
IC819,191.54208,30.7325,1.4,13.5,NGC4676A
IC820,191.54667,30.7225,2.2,13.8,NGC4676B
IC821,191.858745,29.787778,1.1,13.8,
IC822,191.93958,30.077778,0.4,15.2,
IC823,191.96208,27.202778,,,
IC824_1,192.426255,-4.579722,1,14.3,NGC4678-1
IC824_2,192.42084,-4.580278,0.9,13.5,NGC4678-2
IC825,192.579585,-5.363056,0.6,14.7,
IC826,192.83292,31.059167,0.6,14,
IC827,192.97917,16.283056,0.9,14.3,
IC828,193.065,-8.132778,0.8,14.7,
IC829,193.11375,-15.518056,0.7,13.7,
IC830,192.81834,53.695833,0.8,13.6,
IC831,193.182915,26.471111,0.7,14.4,
IC832,193.49583,26.444444,0.5,13.9,
IC833,194.15916,-6.733333,0.3,14.5,
IC834,194.07708,26.359444,0.5,14.3,
IC835,194.218335,26.486944,0.6,14.2,
IC836,193.97541,63.611667,1.3,13.7,
IC837,194.38083,26.511111,0.9,14.6,
IC838,194.55792,26.426111,0.5,15.1,NGC4849A
IC839,194.562495,28.126389,0.6,14.8,
IC840,194.674995,10.616667,0.8,13.6,
IC841,194.94666,21.813333,0.9,14.6,
IC842,195.165,29.018611,1.2,13.9,
IC843,195.39,29.130556,1.1,13.6,
IC844,195.82584,-30.520833,1.6,12.8,
IC845,196.239585,12.078611,0.3,14.7,
IC846,196.33791,23.095556,1.1,14.5,
IC847,196.38375,53.685556,0.7,13.9,NGC4973
IC848,196.756245,16.006667,0.8,14.5,
IC849,196.911255,-0.9425,1.6,13,
IC850,196.959165,-0.868056,0.9,14.3,
IC851,197.142495,21.05,1,14.1,
IC852,196.902915,60.157778,1.1,13.6,
IC853,197.173335,52.774444,1.6,13.6,IC4205
IC854,197.457915,24.5775,0.8,14.2,
IC855,197.653755,-4.485278,1.1,13.6,
IC856,197.67333,20.536944,1,14.4,
IC857,198.458745,17.075833,0.9,13.8,
IC858,198.71625,17.227222,1.4,12.7,
IC859,198.73833,17.225833,0.9,14.1,
IC860,198.76458,24.618333,0.8,14.5,
IC861,198.781245,34.328333,0.8,14.6,
IC862,199.06416,20.0475,0.4,14.2,
IC863,199.30083,-17.254722,1.2,13.2,
IC864,199.285005,20.6925,0.5,15.2,
IC865,199.397505,-5.833333,0.5,14.5,
IC866,199.31958,20.691389,1.1,14.7,
IC867,199.33209,20.6375,1.4,13.9,
IC868_1,199.36875,20.612222,0.5,14.6,
IC868_2,199.37541,20.620833,0.3,15.9,
IC869,199.374585,20.684444,,,
IC870,199.377915,20.599722,0.7,14.7,
IC871,199.494165,4.404167,1.7,13.4,
IC872,199.577505,6.336111,0.9,14.4,
IC873,199.5675,4.465,0.4,14,
IC874,199.75209,-27.628333,1.2,12.7,
IC875,199.281255,57.54,1.4,12.8,
IC876,199.644165,4.486111,0.8,14.3,
IC877,199.750005,6.083333,,,
IC878,199.750005,6.121667,,,
IC879,199.917915,-27.429167,1.4,13.2,IC4222
IC880,199.78209,6.101667,,,
IC881,199.98459,15.850278,1.6,13.8,
IC882,200.02917,15.898056,0.8,13.8,
IC883,200.14791,34.138611,1.4,13.8,
IC884,200.47833,-12.728333,,,
IC885,200.62917,21.316667,0.8,13.5,
IC886,200.98917,-4.394722,0.3,15.3,
IC887,201.049995,-12.460556,,,
IC888,201.21417,13.738056,0.7,14,NGC5136
IC889,201.65625,11.87,0.3,14.5,
IC890,202.10583,-16.091944,0.9,14.7,
IC891,202.49916,0.305833,0.5,14.3,
IC892,202.940835,-2.7125,1.5,12.9,
IC893,202.947495,-2.611389,1.1,14.1,
IC894,203.019585,17.049444,1.1,14.2,
IC895,205.53459,35.653889,2.8,11.6,NGC5273
IC896,203.54208,4.868889,1.2,13.4,
IC897,203.58042,17.848056,0.6,14.8,
IC898,203.53959,13.28,0.6,14.5,
IC899,203.747505,-8.091111,0.5,14.3,
IC900,203.678745,9.336944,1.6,13,
IC901,203.927085,13.330278,0.8,14.6,
IC902,204.004995,49.960556,2.2,13.7,
IC903,204.608745,-0.2275,1.9,13.1,
IC904,204.63417,0.540556,1.2,13.6,
IC905,205.01166,23.143333,0.6,14.2,
IC906,205.04166,23.340833,0.9,15,
IC907,204.84459,51.051389,1.3,14.3,
IC908,205.329165,-4.344444,0.9,14,
IC909,205.213335,24.473056,0.4,14.3,
IC910,205.2825,23.281389,0.5,14.4,
IC911,205.355415,23.248056,0.4,14.1,
IC912,205.370835,23.245278,0.7,13.6,
IC913,205.373745,23.166944,0.8,14.6,
IC914,205.419165,23.19,0.7,14.5,
IC915,205.86375,-17.332222,0.5,14.1,
IC916,205.658745,24.465556,0.7,14.4,
IC917,205.63125,55.636667,,,
IC918,205.66167,55.619722,,,
IC919,205.73541,55.603333,0.4,14.8,
IC920,206.352915,-12.574167,0.5,13.5,
IC921,205.783755,55.650556,0.2,15.7,
IC922,205.810005,55.602778,0.3,15.2,
IC923,205.81791,55.615278,0.5,15,
IC924,206.40708,-12.455278,0.6,15,
IC925,205.832505,55.597778,0.1,16.5,
IC926,205.914165,55.631111,0.2,16,
IC927,206.46792,-12.463889,0.7,15,
IC928,205.93833,55.633611,0.3,15,
IC929,205.940835,55.646111,0.2,15.5,
IC930,205.96875,55.656111,0.2,15.7,
IC931,205.955835,55.623333,0.2,15.7,
IC932,205.96458,55.646389,0.2,15.5,
IC933,206.3175,23.219167,1.2,13.3,
IC934,206.01333,55.649722,0.2,15.5,IC936
IC935,206.022495,55.615278,,,
IC936,206.01333,55.649722,0.2,15.5,IC934
IC937,206.121255,55.629444,0.2,15.5,
IC938,206.13084,55.626944,0.4,15.2,
IC939,206.92917,3.411944,0.9,13.8,
IC940,206.991255,3.450278,0.7,14.1,
IC941,207.148335,24.015556,0.7,14.4,
IC942,206.92125,56.621944,0.7,14.1,
IC943,207.63333,3.194167,0.7,14,
IC944,207.87834,14.091667,1.6,13.4,
IC945,206.781255,72.07,0.9,14.2,
IC946,208.03416,14.116389,0.9,13.4,
IC947,208.149165,0.818056,1.7,12.6,
IC948,208.11084,14.091111,1.3,13.2,
IC949,208.06959,22.521944,1.1,14.7,
IC950_1,208.11084,14.491667,1.2,14.3,
IC950_2,208.10667,14.489444,0.2,15.7,
IC951,207.946665,50.977778,1.2,13.6,
IC952,208.42458,3.3775,1.3,14,
IC953,208.737495,-30.283333,,,
IC954,207.48459,71.164722,1.1,13.7,
IC955,208.93167,-30.261944,,,
IC956_1,208.667505,20.719722,0.3,14.7,
IC956_2,208.66875,20.716389,0.4,14.9,
IC957,209.0325,-30.238056,,,
IC958,208.909995,4.983333,1.6,13.3,NGC5360
IC959,209.01375,13.506389,1.7,12.9,
IC960A,208.99584,17.499444,1.4,13.8,
IC960B,209.000415,17.511667,0.9,14.9,
IC961,208.944165,25.84,0.7,14.6,
IC962,209.305005,12.021389,0.8,13.3,
IC963,209.35416,17.408333,0.7,14.4,
IC964,209.42166,17.509167,0.3,14.7,
IC965,209.447505,17.511111,0.9,14.2,
IC966,209.55834,5.4075,0.8,13.1,
IC967,209.59542,14.4575,0.8,14,
IC968_1,210.152085,-2.908611,0.8,13.6,
IC968_2,210.15792,-2.905833,0.5,15.2,
IC969,210.44208,-4.179722,0.3,15,
IC970,210.64209,14.5525,1,13.9,
IC971,210.969585,-10.139722,2.3,12.8,
IC972,211.108335,-17.2275,0.9,13.9,
IC973,211.622505,-5.481667,,,NGC5467
IC974,211.64292,-5.492778,,,
IC975,211.786665,15.318611,0.5,14.3,
IC976,212.180415,-1.162222,1.5,13,
IC977,212.17542,-3.0025,0.7,14.5,
IC978,212.24166,-2.973611,0.7,14.6,
IC979,212.38458,14.831667,1,13.6,
IC980,212.592915,-7.341944,0.5,14.5,
IC981,212.61666,-4.171944,0.7,13.9,
IC982,212.495835,17.696667,1,13,
IC983,212.517915,17.734444,3.9,11.7,
IC984,212.53167,18.364167,1.9,13.5,
IC985,212.8875,-3.219722,0.5,13.9,
IC986,212.859165,1.286944,0.6,14,
IC987,212.88291,19.171944,1.3,14.4,
IC988,213.63333,3.190833,0.5,14.1,
IC989,213.71334,3.131111,1.3,13.1,
IC990,213.954585,39.798333,0.6,14.7,
IC991,214.452495,-13.873056,1.5,13.1,
IC992,214.561665,0.890556,1.3,13.9,
IC993,214.577505,11.216389,0.3,14.9,
IC994,214.59375,11.195278,1.3,13.4,
IC995,214.129995,57.81,1.6,14,
IC996,214.340835,57.63,1.4,14,
IC997,214.854585,-4.49,1.4,14.2,IC4401
IC998_1,214.996665,-4.452222,1.4,12.8,
IC998_2,214.999995,-4.452778,0.4,14.7,
IC999,214.88583,17.875833,0.8,13.9,
IC1000,214.917495,17.855,0.9,13.7,
IC1001,215.164995,5.427778,0.9,13.9,
IC1002,215.176245,5.485833,0.7,14.4,
IC1003,215.37417,5.073056,1.3,14,
IC1004_1,215.207085,17.662778,0.3,15,
IC1004_2,215.207085,17.665,0.5,14.5,
IC1005,214.861245,71.588056,0.9,13.4,NGC5607/NGC5620
IC1006,215.74584,23.794722,1,14.5,
IC1007,216.152505,4.559444,0.4,14.1,
IC1008A,215.927505,28.347222,0.4,14.5,IC4414A
IC1008B,215.92584,28.346389,0.2,15.3,IC4414B
IC1009,216.57291,12.353333,0.7,14.5,
IC1010,216.835005,1.025833,1.9,12.8,
IC1011,217.018335,1.006944,0.4,13.7,
IC1012,216.789585,30.948333,1.2,13.5,IC4431
IC1013,216.961665,25.838611,0.7,14.6,
IC1014,217.077495,13.780556,2.7,12.4,
IC1015,217.07958,15.420278,0.7,14.4,
IC1016,216.88458,4.821389,0.9,14.1,IC4424/NGC5619B
IC1017,217.030005,25.868333,1,13.7,
IC1018,217.05291,25.83,0.7,14.7,
IC1019,217.055415,25.947222,0.4,14.6,
IC1020,217.205835,26.032778,1.2,14.1,
IC1021,217.32084,20.655,1.1,14.4,
IC1022,217.50792,3.772778,1.1,14.4,
IC1023,218.10459,-35.803611,5,,
IC1024,217.862505,3.007778,1.6,12.9,
IC1025,217.86834,7.063056,0.5,14.5,
IC1026,217.542915,31.215278,1.7,12.2,NGC5653
IC1027,217.45167,53.965556,0.9,14.5,
IC1028,220.62042,41.843056,2.3,12.1,NGC5731
IC1029,218.113335,49.904444,2.6,12.4,
IC1030,218.16042,31.670278,0.8,13.5,NGC5672
IC1031,218.59959,48.038056,0.9,14.8,
IC1032,218.66292,47.968611,0.4,14.7,
IC1033,218.67417,47.937778,1.1,14.2,
IC1034,219.30666,14.665833,1.1,14.5,
IC1035,219.542505,9.336667,0.4,14.3,
IC1036,219.594585,18.111389,0.5,14.8,
IC1037,219.605415,18.184444,0.8,14.1,
IC1038,219.864165,11.928889,0.4,14.3,
IC1039,220.12209,3.433333,0.8,14.4,
IC1040,220.093755,9.4775,0.4,14.4,
IC1041,220.15791,3.377222,0.7,14.3,
IC1042,220.161255,3.469722,1.1,13.6,
IC1043,220.18041,3.374722,0.4,15.1,
IC1044,220.370415,9.431667,1.1,14.1,
IC1045,222.66417,42.740833,1.1,13.9,
IC1046,219.47166,69.014444,0.8,14.5,
IC1047,220.5825,19.191944,0.7,14.8,
IC1048,220.741245,4.890833,2.2,12.8,
IC1049,219.887505,62.003056,0.9,13.8,
IC1050,221.02917,18.013333,0.7,14.5,
IC1051,221.04792,19.020556,0.4,14.3,
IC1052,221.05917,20.614722,1.1,14.6,
IC1053,221.43,16.946944,0.5,14.3,
IC1054,221.629995,1.275278,1,13.8,
IC1055,221.85666,-13.716111,2,12.6,
IC1056,221.45334,50.393333,1.8,13.3,IC1057
IC1057,221.45334,50.393333,1.8,13.3,IC1056
IC1058,222.301245,17.021389,0.9,13.9,
IC1059,222.677085,-0.875278,0.8,14,
IC1060,222.947085,-7.231944,1.4,13.4,
IC1061,222.808755,18.7575,0.2,15,
IC1062,222.823335,18.6875,0.3,14.5,
IC1063,223.04541,4.681389,1.2,13.4,IC1064
IC1064,223.04541,4.681389,1.2,13.4,IC1063
IC1065,222.338745,63.270833,1,13.6,
IC1066,223.261665,3.296111,1.2,13.2,
IC1067,223.27167,3.331667,2,12.2,
IC1068,223.38666,3.077778,0.5,14.3,
IC1069,222.69333,54.411667,1.3,13.8,
IC1070,223.46334,3.485278,0.6,14.4,
IC1071,223.55166,4.750556,1,13.2,
IC1072,223.554585,4.842222,0.5,13.9,
IC1073,223.56,4.794444,0.4,14.6,
IC1074,222.988335,51.265,1.1,14.3,
IC1075,223.705005,18.105833,1.2,13.8,
IC1076,223.7475,18.0375,1,13.7,
IC1077,224.34,-19.214722,1.4,12.6,
IC1078,224.120835,9.354167,1,13.5,
IC1079,224.150415,9.369444,1.8,12.9,
IC1080,224.498745,-6.722778,1.4,13.8,
IC1081,224.72916,-19.239167,1.4,13.7,
IC1082,224.71833,7.007778,0.9,14.4,
IC1083,223.88958,68.408611,0.7,14.5,
IC1084,225.31167,-7.475556,0.6,14.2,
IC1085,225.680415,17.253056,0.9,14,
IC1086,225.871245,17.115,0.4,14.7,
IC1087,226.682505,3.777222,0.8,14.8,
IC1088,226.69791,3.791944,,,
IC1089,226.857915,7.117222,0.4,14.3,
IC1090,226.42875,42.683333,,,
IC1091,227.05584,-11.140556,1,13.4,
IC1092,226.900005,9.358889,0.5,14.2,
IC1093,226.899165,14.548611,1,13.8,
IC1094_1,226.925835,14.628333,0.3,16.6,
IC1094_2,226.92834,14.627778,0.2,17,
IC1094_3,226.924995,14.6225,0.4,14.8,
IC1095_1,227.14584,13.670278,0.5,14.4,
IC1095_2,227.140005,13.675278,0.2,15.2,
IC1096,227.090415,19.191944,0.6,14.8,
IC1097,227.13042,19.184444,1.1,13.9,
IC1098,226.606245,55.601389,,,
IC1099,226.72791,56.508611,1.2,14,
IC1100,226.58583,62.980556,0.8,13.4,NGC5881
IC1101,227.73375,5.745556,1.2,13.7,
IC1102,227.77041,4.293889,1.1,14,
IC1103,227.89917,19.208333,0.5,15.7,
IC1104,228.207915,-5.056111,,,
IC1105,228.3075,4.288056,0.9,13.9,
IC1106,228.48417,4.710278,1,14.6,
IC1107,228.537495,4.714722,0.5,14.3,
IC1108,229.20834,-45.648889,0.33,9.4,NGC5882
IC1109,229.266255,5.256667,0.4,14.2,
IC1110,228.02208,67.362222,1.4,14,
IC1111,227.38083,54.506389,2.4,12.7,NGC5876
IC1112,229.4475,7.218611,1,14.2,
IC1113,229.56291,12.488611,0.7,14.4,
IC1114,227.81667,75.475,,,
IC1115,230.57916,-4.474444,,,
IC1116,230.479995,8.423889,1.2,12.9,
IC1117,231.094995,15.489167,0.5,14.8,
IC1118,231.2475,13.445556,1,14.3,IC4543
IC1119_1,231.436245,-3.658611,0.6,14.5,
IC1119_2,231.433755,-3.653333,0.3,15.5,
IC1120_1,231.545415,18.871944,0.4,15.2,
IC1120_2,231.5475,18.875,0.3,15,
IC1121,231.93333,6.804444,0.4,14.3,
IC1122,232.34583,7.6175,0.5,14.8,
IC1123,232.22541,42.898611,,,
IC1124,232.50375,23.638333,0.8,14,
IC1125,233.273745,-1.628333,1.7,13.3,
IC1126,233.75334,4.990556,,,
IC1127,233.73834,23.5025,1.8,13.2,IC4553
IC1128,234.469995,-1.734722,1.1,13.6,
IC1129,233.00334,68.246667,1.1,13.1,
IC1130,234.433335,17.244444,0.7,14.8,
IC1131,234.715005,12.081111,0.7,13.8,
IC1132,235.02792,20.680278,1.2,13.4,
IC1133,235.300005,15.573333,1.2,14.1,
IC1134_1,236.24334,16.962778,0.6,13.9,
IC1134_2,236.24958,16.959167,0.3,15.2,
IC1135,236.394585,17.7,0.7,14.7,
IC1136,236.892915,-1.544722,0.5,14.3,
IC1137,237.13584,8.588056,0.3,14.5,
IC1138,237.065835,26.206111,0.9,14.5,
IC1139,232.35834,82.584444,0.6,14.9,
IC1140,237.35541,19.114444,,,
IC1141,237.44583,12.399167,0.7,13.9,
IC1142,237.60792,18.14,1.4,13.5,
IC1143,232.7325,82.456389,0.9,13.2,
IC1144,237.84,43.418333,1,13.5,
IC1145,236.034585,72.430833,1.5,14.2,
IC1146,237.091665,69.386111,0.9,13.8,
IC1147,237.54792,69.56,0.6,14.6,
IC1148,239.28375,22.405,1.4,12.7,NGC6020
IC1149,239.532915,12.069722,1.2,13.3,
IC1150,239.575005,15.875,,,
IC1151,239.634585,17.440833,2.4,13,
IC1152,239.179995,48.094722,1.2,13.1,
IC1153,239.262915,48.168611,1.2,12.6,
IC1154,238.118745,70.375556,1,13.3,
IC1155,240.148755,15.685833,0.8,14.3,
IC1156,240.155415,19.723889,1,13.4,
IC1157,240.234165,15.526667,0.6,14.8,
IC1158,240.392505,1.7075,2.5,12.6,
IC1159,240.256245,15.419722,0.6,15,
IC1160,240.260835,15.495,0.6,14.8,
IC1161,240.31959,15.645833,0.8,14.1,
IC1162,240.31791,17.6775,0.7,14.7,
IC1163,240.377505,15.504444,0.7,14,
IC1164,238.76166,70.586944,,,
IC1165,240.53292,15.696389,0.8,14.2,IC1165A
IC1165A,240.53292,15.696389,0.8,14.2,IC1165
IC1165B,240.53583,15.692778,0.4,15,
IC1166_1,240.53709,26.325,0.4,14.7,
IC1166_2,240.537495,26.329167,0.6,14.7,
IC1167,240.97041,14.946111,0.7,14.2,
IC1168,240.98166,14.903056,0.7,14.5,IC1168A
IC1168A,240.98166,14.903056,0.7,14.5,IC1168
